
Linux 5.2.8org200301 (knl03.kisti.re.kr) 	2020년 03월 25일 	_x86_64_	(68 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all     23.73      0.00      0.31      0.00      0.00     75.96
                all     23.51      0.00      0.34      0.00      0.00     76.15
                all     22.93      0.00      0.91      0.00      0.00     76.16
                all     23.51      0.00      0.31      0.00      0.00     76.18
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.56      0.00      0.27      0.00      0.00     76.18
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     22.94      0.00      0.93      0.00      0.00     76.13
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.59      0.00      0.38      0.00      0.00     76.03
                all     23.53      0.00      0.40      0.69      0.00     75.38
                all     23.57      0.00      0.31      0.00      0.00     76.12
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.41      0.00      0.43      0.00      0.00     76.16
                all     23.16      0.00      0.68      0.00      0.00     76.16
                all     23.55      0.00      0.32      0.01      0.00     76.11
                all     23.55      0.00      0.46      1.22      0.00     74.78
                all     23.57      0.00      0.43      0.85      0.00     75.15
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.51      0.00      0.32      0.00      0.00     76.17
                all     23.00      0.00      0.85      0.00      0.00     76.15
                all     23.58      0.00      0.27      0.00      0.00     76.16
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.60      0.00      0.43      0.93      0.00     75.05
                all     23.50      0.00      0.38      0.27      0.00     75.85
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     22.98      0.00      0.82      0.00      0.00     76.19
                all     23.53      0.00      0.32      0.00      0.00     76.14
                all     23.53      0.00      0.29      0.00      0.00     76.18
                all     23.60      0.00      0.31      0.00      0.00     76.09
                all     23.59      0.00      0.27      0.00      0.00     76.15
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.38      0.00      0.46      0.00      0.00     76.17
                all     23.08      0.00      0.75      0.00      0.00     76.17
                all     23.53      0.00      0.28      0.00      0.00     76.19
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.51      0.00      0.31      0.00      0.00     76.18
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.51      0.00      0.34      0.00      0.00     76.15
                all     22.83      0.00      1.02      0.00      0.00     76.15
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.53      0.00      0.29      0.00      0.00     76.18
                all     23.55      0.00      0.26      0.00      0.00     76.18
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.51      0.00      0.41      0.32      0.00     75.75
                all     23.02      0.00      0.82      0.00      0.00     76.16
                all     23.53      0.00      0.32      0.00      0.00     76.14
