
Linux 5.2.8org200301+ (knl03.kisti.re.kr) 	2020년 05월 29일 	_x86_64_	(272 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all      0.14      0.00      0.40      0.00      0.00     99.46
                all      0.10      0.00      0.47      0.00      0.00     99.43
                all      0.07      0.00      0.50      0.05      0.00     99.38
                all      0.08      0.00      0.56      0.05      0.00     99.31
                all      0.10      0.00      0.59      0.01      0.00     99.30
                all      0.10      0.00      0.49      0.02      0.00     99.40
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.13      0.00      0.40      0.01      0.00     99.46
                all      0.11      0.00      0.33      0.00      0.00     99.55
                all      0.08      0.00      0.38      0.00      0.00     99.54
                all      0.14      0.00      0.42      0.00      0.00     99.44
                all      0.10      0.00      0.32      0.00      0.00     99.58
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.15      0.00      0.40      0.00      0.00     99.45
                all      0.09      0.00      0.35      0.01      0.00     99.55
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.09      0.00      0.34      0.01      0.00     99.56
                all      0.14      0.00      0.42      0.00      0.00     99.44
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.08      0.00      0.36      0.00      0.00     99.55
                all      0.15      0.00      0.40      0.00      0.00     99.45
                all      0.08      0.00      0.33      0.00      0.00     99.58
                all      0.08      0.00      0.37      0.00      0.00     99.54
                all      0.15      0.00      0.40      0.00      0.00     99.45
                all      0.08      0.00      0.36      0.00      0.00     99.56
                all      0.13      0.00      0.35      0.04      0.00     99.48
                all      0.17      0.00      0.38      0.01      0.00     99.43
                all      0.11      0.00      0.37      0.01      0.00     99.51
                all      0.11      0.00      0.33      0.00      0.00     99.56
                all      0.08      0.00      0.36      0.00      0.00     99.55
                all      0.17      0.00      0.39      0.07      0.00     99.37
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.17      0.00      0.49      0.00      0.00     99.35
                all      0.08      0.00      0.37      0.01      0.00     99.55
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.14      0.00      6.26      0.00      0.00     93.60
                all      0.05      0.00     44.91      0.00      0.00     55.05
                all      0.18      0.00     15.78     12.66      0.00     71.38
                all      0.17      0.00      2.54     24.88      0.00     72.41
                all      0.20      0.00      2.40     24.61      0.00     72.79
                all      0.11      0.00      1.76     25.15      0.00     72.99
                all      0.10      0.00      1.38     22.81      0.00     75.72
                all      0.13      0.00      1.29     14.81      0.00     83.77
                all      0.05      0.00      0.78      7.28      0.00     91.89
                all      0.03      0.00      0.46      2.44      0.00     97.07
                all      0.06      0.00      0.49      0.97      0.00     98.49
                all      0.03      0.00      0.42      0.21      0.00     99.34
end------
                all      0.07      0.00      0.60      0.00      0.00     99.32
                all      0.14      0.00      0.85      0.00      0.00     99.01
                all      0.15      0.00      0.87      0.00      0.00     98.97
                all      0.14      0.00      0.67      0.01      0.00     99.18
                all      0.12      0.00      0.71      0.00      0.00     99.17
                all      0.18      0.00      0.83      0.00      0.00     98.98
                all      0.13      0.00      0.76      0.00      0.00     99.11
                all      0.11      0.00      0.69      0.00      0.00     99.20
start----
                all     38.71      0.00      0.89      0.01      0.00     60.39
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.48      0.00      0.52      0.00      0.00      0.00
                all     99.41      0.00      0.59      0.00      0.00      0.00
                all     99.00      0.00      1.00      0.00      0.00      0.00
                all     96.87      0.00      0.94      0.00      0.00      2.19
                all     82.31      0.00      0.35      0.00      0.00     17.34
                all     26.45      0.00      0.08      0.00      0.00     73.46
                all      0.42      0.00      0.13      0.00      0.00     99.46
                all      0.23      0.00      0.22      0.00      0.00     99.55
                all      0.22      0.00     42.54      1.28      0.00     55.95
                all      0.14      0.00     13.49     16.25      0.00     70.12
                all      0.19      0.00      2.09     22.15      0.00     75.57
                all      0.20      0.00      3.06     22.29      0.00     74.45
                all      0.09      0.00      1.34     19.88      0.00     78.69
                all      0.13      0.00      1.43     14.28      0.00     84.16
                all      0.07      0.00      1.13      8.17      0.00     90.62
                all      0.03      0.00      0.44      1.38      0.00     98.16
                all      0.07      0.00      0.45      0.74      0.00     98.75
                all      0.04      0.00      0.31      0.47      0.00     99.19
end------
                all      0.01      0.00      0.40      0.00      0.00     99.60
                all      0.12      0.00      0.81      0.00      0.00     99.07
                all      0.17      0.00      0.89      0.04      0.00     98.90
                all      0.13      0.00      0.82      0.04      0.00     99.01
                all      0.14      0.00      0.58      0.01      0.00     99.27
                all      0.17      0.00      0.83      0.01      0.00     98.99
                all      0.13      0.00      0.74      0.00      0.00     99.13
                all      0.14      0.00      0.73      0.00      0.00     99.13
start----
                all      0.13      0.00      0.73      0.02      0.00     99.12
                all     86.89      0.00      0.80      0.00      0.00     12.31
                all     99.34      0.00      0.66      0.00      0.00      0.00
                all     98.21      0.00      1.76      0.00      0.00      0.03
                all     98.30      0.00      1.54      0.00      0.00      0.16
                all     98.44      0.00      0.78      0.00      0.00      0.78
                all     97.61      0.00      0.23      0.00      0.00      2.15
                all     95.73      0.00      0.24      0.00      0.00      4.03
                all     94.20      0.00      0.33      0.00      0.00      5.46
                all     88.04      0.00      0.28      0.00      0.00     11.68
                all     34.66      0.00      0.15      0.00      0.00     65.19
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.33      0.00      0.24      0.00      0.00     99.44
                all      0.12      0.00     23.62      0.27      0.00     75.99
                all      0.16      0.00     37.49      4.71      0.00     57.64
                all      0.18      0.00      2.07     22.46      0.00     75.29
                all      0.17      0.00      2.38     22.77      0.00     74.68
                all      0.12      0.00      2.06     21.95      0.00     75.87
                all      0.12      0.00      1.43     18.11      0.00     80.33
                all      0.09      0.00      1.34     12.14      0.00     86.43
                all      0.05      0.00      0.82      4.65      0.00     94.48
                all      0.03      0.00      0.51      0.86      0.00     98.60
                all      0.06      0.00      0.57      0.12      0.00     99.26
                all      0.03      0.00      0.33      0.02      0.00     99.62
end------
                all      0.06      0.00      0.55      0.00      0.00     99.40
                all      0.17      0.00      0.88      0.00      0.00     98.95
                all      0.13      0.00      0.82      0.02      0.00     99.02
                all      0.13      0.00      0.79      0.01      0.00     99.07
                all      0.17      0.00      0.69      0.00      0.00     99.14
                all      0.13      0.00      0.70      0.00      0.00     99.17
                all      0.13      0.00      0.69      0.00      0.00     99.18
                all      0.14      0.00      0.72      0.00      0.00     99.13
start----
                all      0.12      0.00      0.70      0.01      0.00     99.17
                all     99.28      0.00      0.72      0.00      0.00      0.00
                all     98.92      0.00      1.05      0.00      0.00      0.03
                all     98.49      0.00      0.76      0.00      0.00      0.75
                all     97.32      0.00      0.37      0.00      0.00      2.32
                all     95.84      0.00      0.30      0.00      0.00      3.87
                all     93.44      0.00      0.46      0.00      0.00      6.10
                all     76.95      0.00      0.18      0.00      0.00     22.87
                all      7.77      0.00      0.09      0.00      0.00     92.14
                all      0.43      0.00      0.14      0.00      0.00     99.43
                all      0.16      0.00      0.30      0.00      0.00     99.54
                all      0.09      0.00      0.37      0.01      0.00     99.53
                all      0.11      0.00      0.38      0.01      0.00     99.50
                all      0.12      0.00      0.41      0.01      0.00     99.46
                all      0.10      0.00      0.37      0.01      0.00     99.53
                all      0.09      0.00      0.36      0.01      0.00     99.54
                all      0.07      0.00      0.49      0.00      0.00     99.43
                all      0.27      0.00     14.41     10.46      0.00     74.86
                all      0.06      0.00      0.80      0.66      0.00     98.47
end------
                all      0.11      0.00      0.74      0.00      0.00     99.14
                all      0.15      0.00      0.80      0.00      0.00     99.05
                all      0.15      0.00      0.48      0.00      0.00     99.37
                all      0.19      0.00      0.49      0.00      0.00     99.32
                all      0.17      0.00      0.45      0.00      0.00     99.38
                all      0.24      0.00      0.54      0.00      0.00     99.22
start----
                all     12.21      0.00      0.70      0.01      0.00     87.07
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.08      0.00      0.92      0.00      0.00      0.00
                all     99.22      0.00      0.78      0.00      0.00      0.00
                all     99.66      0.00      0.34      0.00      0.00      0.00
                all     99.18      0.00      0.63      0.00      0.00      0.18
                all     89.55      0.00      0.47      0.00      0.00      9.98
                all     50.58      0.00      0.18      0.00      0.00     49.24
                all      0.38      0.00      0.07      0.00      0.00     99.55
                all      0.36      0.00      0.25      0.00      0.00     99.39
                all      0.13      0.00      1.55      0.00      0.00     98.32
                all      0.15      0.00     18.52     14.64      0.00     66.69
                all      0.15      0.00      2.18     16.47      0.00     81.20
end------
                all      0.05      0.00      0.24      0.01      0.00     99.71
                all      0.13      0.00      0.51      0.00      0.00     99.36
                all      0.14      0.00      0.75      0.00      0.00     99.12
                all      0.20      0.00      0.57      0.00      0.00     99.24
start----
                all      0.13      0.00      0.35      0.01      0.00     99.51
                all     93.48      0.00      0.62      0.00      0.00      5.90
                all     99.45      0.00      0.55      0.00      0.00      0.00
                all     99.34      0.00      0.66      0.00      0.00      0.00
                all     99.52      0.00      0.48      0.00      0.00      0.00
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     98.62      0.00      0.77      0.00      0.00      0.61
                all     87.56      0.00      0.53      0.00      0.00     11.91
                all     36.90      0.00      0.13      0.00      0.00     62.97
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.30      0.00      0.28      0.00      0.00     99.42
                all      0.22      0.00     21.52      0.00      0.00     78.26
                all      0.15      0.00      3.61      1.32      0.00     94.91
end------
                all      0.02      0.00      0.22      0.00      0.00     99.76
                all      0.17      0.00      0.47      0.00      0.00     99.36
                all      0.16      0.00      0.41      0.00      0.00     99.42
                all      0.14      0.00      0.43      0.00      0.00     99.43
start----
                all      0.15      0.00      0.45      0.01      0.00     99.40
                all     86.53      0.00      0.60      0.00      0.00     12.87
                all     99.56      0.00      0.44      0.00      0.00      0.00
                all     99.37      0.00      0.63      0.00      0.00      0.00
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.34      0.00      0.47      0.00      0.00      0.19
                all     97.45      0.00      0.64      0.00      0.00      1.91
                all     85.82      0.00      0.41      0.00      0.00     13.77
                all     34.92      0.00      0.11      0.00      0.00     64.97
                all      0.39      0.00      0.08      0.00      0.00     99.54
                all      0.33      0.00      0.25      0.00      0.00     99.42
                all      0.09      0.00      0.35      0.00      0.00     99.55
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.11      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.40      0.00      0.00     99.47
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.42      0.02      0.00     99.43
                all      0.10      0.00      0.36      0.02      0.00     99.53
                all      0.11      0.00      0.40      0.02      0.00     99.47
                all      0.14      0.00      0.45      0.02      0.00     99.39
                all      0.09      0.00      0.39      0.03      0.00     99.49
                all      0.06      0.00      0.47      0.04      0.00     99.43
                all      0.24      0.00     13.86      0.00      0.00     85.90
                all      0.22      0.00     15.00     27.50      0.00     57.28
                all      0.11      0.00      1.42      8.39      0.00     90.08
end------
                all      0.06      0.00      0.29      0.00      0.00     99.65
                all      0.18      0.00      0.51      0.00      0.00     99.31
                all      0.15      0.00      0.44      0.00      0.00     99.41
                all      0.15      0.00      0.44      0.00      0.00     99.41
start----
                all      0.16      0.00      0.44      0.01      0.00     99.38
                all     99.07      0.00      0.47      0.00      0.00      0.46
                all     99.52      0.00      0.48      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.45      0.00      0.55      0.00      0.00      0.00
                all     99.52      0.00      0.40      0.00      0.00      0.08
                all     94.56      0.00      0.56      0.00      0.00      4.88
                all     73.22      0.00      0.27      0.00      0.00     26.51
                all      3.88      0.00      0.08      0.00      0.00     96.04
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.35      0.00     17.63      0.13      0.00     81.89
                all      0.09      0.00     33.20      0.69      0.00     66.01
                all      0.15      0.00      3.76     10.00      0.00     86.10
                all      0.13      0.00      1.49      8.15      0.00     90.23
end------
                all      0.06      0.00      0.27      0.00      0.00     99.68
                all      0.18      0.00      0.51      0.00      0.00     99.30
                all      0.17      0.00      0.43      0.00      0.00     99.40
                all      0.17      0.00      0.43      0.00      0.00     99.40
start----
                all      0.12      0.00      0.37      0.00      0.00     99.51
                all     99.05      0.00      0.76      0.00      0.00      0.19
                all     99.23      0.00      0.77      0.00      0.00      0.00
                all     99.17      0.00      0.83      0.00      0.00      0.00
                all     98.85      0.00      0.70      0.00      0.00      0.45
                all     96.85      0.00      0.68      0.00      0.00      2.47
                all     90.67      0.00      0.26      0.00      0.00      9.07
                all     56.64      0.00      0.25      0.00      0.00     43.10
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.33      0.00      0.13      0.00      0.00     99.54
                all      0.04      0.00      0.33      0.00      0.00     99.63
                all      0.34      0.00     40.81     12.78      0.00     46.07
                all      0.20      0.00      3.06     31.72      0.00     65.02
                all      0.06      0.00      0.65      0.80      0.00     98.49
end------
                all      0.10      0.00      0.39      0.00      0.00     99.50
                all      0.17      0.00      0.42      0.00      0.00     99.41
                all      0.17      0.00      0.49      0.00      0.00     99.35
                all      0.18      0.00      0.47      0.00      0.00     99.35
start----
                all      3.82      0.00      0.74      0.01      0.00     95.44
                all     99.64      0.00      0.36      0.00      0.00      0.00
                all     98.89      0.00      1.11      0.00      0.00      0.00
                all     98.74      0.00      1.26      0.00      0.00      0.00
                all     98.88      0.00      0.83      0.00      0.00      0.29
                all     97.28      0.00      0.42      0.00      0.00      2.30
                all     85.00      0.00      0.39      0.00      0.00     14.60
                all     34.91      0.00      0.14      0.00      0.00     64.95
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.38      0.00      0.18      0.00      0.00     99.44
                all      0.10      0.00      0.35      0.00      0.00     99.54
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.11      0.00      0.38      0.00      0.00     99.51
                all      0.11      0.00      0.41      0.00      0.00     99.48
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.09      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.42      0.00      0.00     99.46
                all      0.10      0.00      0.36      0.00      0.00     99.55
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.12      0.00      0.42      0.00      0.00     99.46
                all      0.08      0.00      0.55      0.06      0.00     99.31
                all      0.08      0.00      0.45      0.05      0.00     99.42
                all      0.12      0.00      0.42      0.00      0.00     99.46
                all      0.09      0.00      0.35      0.00      0.00     99.55
                all      0.10      0.00      0.34      0.00      0.00     99.55
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.13      0.00      0.43      0.00      0.00     99.45
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.09      0.00      0.35      0.01      0.00     99.55
                all      0.12      0.00      0.43      0.00      0.00     99.46
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.03      0.00      0.36      0.00      0.00     99.61
                all      0.36      0.00     62.72      0.00      0.00     36.92
                all      0.20      0.00     11.86     31.22      0.00     56.71
                all      0.15      0.00      2.28     44.67      0.00     52.89
                all      0.15      0.00      1.93     29.78      0.00     68.14
                all      0.06      0.00      0.56      0.30      0.00     99.07
end------
                all      0.10      0.00      0.54      0.00      0.00     99.36
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.19      0.00      0.52      0.00      0.00     99.29
                all      0.14      0.00      0.45      0.00      0.00     99.42
start----
                all      0.13      0.00      0.39      0.01      0.00     99.47
                all     63.12      0.00      0.63      0.00      0.00     36.26
                all     99.33      0.00      0.67      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.57      0.00      0.43      0.00      0.00      0.00
                all     99.66      0.00      0.34      0.00      0.00      0.00
                all     98.54      0.00      0.79      0.00      0.00      0.67
                all     90.43      0.00      0.64      0.00      0.00      8.93
                all     56.84      0.00      0.20      0.00      0.00     42.96
                all      0.42      0.00      0.11      0.00      0.00     99.47
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.06      0.00      0.46      0.00      0.00     99.48
                all      0.34      0.00     21.43      4.62      0.00     73.61
                all      0.13      0.00     16.62     24.76      0.00     58.50
                all      0.13      0.00      3.14     38.79      0.00     57.94
                all      0.14      0.00      2.93     38.06      0.00     58.87
                all      0.13      0.00      1.45     20.44      0.00     77.98
                all      0.06      0.00      0.55      1.92      0.00     97.47
                all      0.04      0.00      0.30      0.17      0.00     99.49
end------
                all      0.01      0.00      0.40      0.00      0.00     99.58
                all      0.16      0.00      0.78      0.01      0.00     99.05
                all      0.16      0.00      0.45      0.00      0.00     99.40
                all      0.17      0.00      0.44      0.00      0.00     99.40
                all      0.18      0.00      0.59      0.00      0.00     99.22
start----
                all      0.14      0.00      0.64      0.00      0.00     99.22
                all     42.98      0.00      0.87      0.00      0.00     56.14
                all     99.15      0.00      0.85      0.00      0.00      0.00
                all     99.05      0.00      0.95      0.00      0.00      0.00
                all     99.11      0.00      0.89      0.00      0.00      0.00
                all     98.84      0.00      0.75      0.00      0.00      0.41
                all     97.32      0.00      0.26      0.00      0.00      2.42
                all     96.83      0.00      0.35      0.00      0.00      2.82
                all     93.94      0.00      0.61      0.00      0.00      5.45
                all     77.23      0.00      0.27      0.00      0.00     22.50
                all      9.81      0.00      0.08      0.00      0.00     90.10
                all      0.39      0.00      0.08      0.00      0.00     99.53
                all      0.20      0.00      0.38      0.00      0.00     99.43
                all      0.20      0.00     38.46      0.12      0.00     61.22
                all      0.16      0.00      3.61     29.04      0.00     67.19
                all      0.20      0.00      2.30     40.42      0.00     57.08
                all      0.15      0.00      1.96     27.43      0.00     70.46
                all      0.03      0.00      0.35      0.11      0.00     99.51
end------
                all      0.08      0.00      0.55      0.01      0.00     99.35
                all      0.19      0.00      0.50      0.00      0.00     99.31
                all      0.15      0.00      0.44      0.00      0.00     99.41
                all      0.16      0.00      0.51      0.00      0.00     99.34
start----
                all      0.18      0.00      0.58      0.00      0.00     99.23
                all     47.90      0.00      0.63      0.00      0.00     51.47
                all     99.63      0.00      0.37      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.58      0.00      0.39      0.00      0.00      0.03
                all     98.34      0.00      0.55      0.00      0.00      1.10
                all     92.06      0.00      0.59      0.00      0.00      7.34
                all     61.75      0.00      0.23      0.00      0.00     38.02
                all      0.39      0.00      0.08      0.00      0.00     99.53
                all      0.38      0.00      0.08      0.00      0.00     99.54
                all      0.13      0.00      0.44      0.00      0.00     99.42
                all      0.09      0.00      0.37      0.01      0.00     99.52
                all      0.09      0.00      0.36      0.01      0.00     99.53
                all      0.13      0.00      0.43      0.02      0.00     99.41
                all      0.10      0.00      0.36      0.01      0.00     99.53
                all      0.10      0.00      0.33      0.03      0.00     99.54
                all      0.10      0.00      0.38      0.03      0.00     99.50
                all      0.12      0.00      0.38      0.03      0.00     99.47
                all      0.09      0.00      0.35      0.03      0.00     99.53
                all      0.13      0.00      0.40      0.03      0.00     99.45
                all      0.14      0.00      0.45      0.03      0.00     99.38
                all      0.08      0.00      0.54      0.08      0.00     99.30
                all      0.07      0.00      0.53      0.09      0.00     99.31
                all      0.13      0.00      0.62      0.06      0.00     99.18
                all      0.09      0.00      0.52      0.07      0.00     99.32
                all      0.10      0.00      0.35      0.03      0.00     99.53
                all      0.12      0.00      0.42      0.03      0.00     99.44
                all      0.09      0.00      0.36      0.03      0.00     99.52
                all      0.10      0.00      0.33      0.02      0.00     99.55
                all      0.11      0.00      0.33      0.03      0.00     99.53
                all      0.14      0.00      0.41      0.02      0.00     99.43
                all      0.10      0.00      0.34      0.03      0.00     99.53
                all      0.10      0.00      0.34      0.03      0.00     99.54
                all      0.14      0.00      0.41      0.03      0.00     99.43
                all      0.10      0.00      0.34      0.03      0.00     99.53
                all      0.09      0.00      0.35      0.03      0.00     99.53
                all      0.13      0.00      0.40      0.03      0.00     99.44
                all      0.10      0.00      0.33      0.02      0.00     99.54
                all      0.10      0.00      0.34      0.03      0.00     99.53
                all      0.11      0.00      0.38      0.03      0.00     99.48
                all      0.11      0.00      0.38      0.03      0.00     99.48
                all      0.10      0.00      0.34      0.03      0.00     99.53
                all      0.10      0.00      0.34      0.02      0.00     99.53
                all      0.15      0.00      0.40      0.03      0.00     99.42
                all      0.08      0.00      0.35      0.00      0.00     99.57
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.14      0.00      0.40      0.00      0.00     99.46
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.09      0.00      0.33      0.00      0.00     99.57
                all      0.13      0.00      0.41      0.00      0.00     99.46
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.13      0.00      0.41      0.01      0.00     99.45
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.10      0.00      0.33      0.01      0.00     99.55
                all      0.09      0.00      0.46      0.00      0.00     99.46
                all      0.28      0.00     36.06      0.00      0.00     63.67
                all      0.07      0.00     78.97      0.01      0.00     20.95
                all      0.22      0.00     33.48     19.52      0.00     46.78
                all      0.21      0.00      3.09     45.33      0.00     51.37
                all      0.17      0.00      2.52     40.66      0.00     56.65
                all      0.32      0.00      5.07     24.57      0.00     70.04
                all      0.17      0.00      3.31      2.81      0.00     93.71
                all      0.03      0.00      0.39      0.36      0.00     99.22
                all      0.03      0.00      0.63      0.00      0.00     99.34
end------
                all      0.16      0.00      1.09      0.00      0.00     98.74
                all      0.15      0.00      0.82      0.00      0.00     99.04
                all      0.16      0.00      0.76      0.01      0.00     99.08
                all      0.20      0.00      0.52      0.00      0.00     99.29
                all      0.17      0.00      0.43      0.00      0.00     99.40
                all      0.17      0.00      0.44      0.00      0.00     99.40
                all      0.15      0.00      0.67      0.00      0.00     99.19
start----
                all     27.36      0.00      0.97      0.01      0.00     71.66
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.12      0.00      0.88      0.00      0.00      0.00
                all     98.99      0.00      1.00      0.00      0.00      0.01
                all     97.18      0.00      1.02      0.00      0.00      1.80
                all     92.19      0.00      0.93      0.00      0.00      6.88
                all     72.84      0.00      0.58      0.00      0.00     26.58
                all      6.39      0.00      0.37      0.00      0.00     93.24
                all      0.40      0.00      0.19      0.00      0.00     99.41
                all      0.21      0.00      0.36      0.00      0.00     99.43
                all      0.22      0.00     22.85      0.00      0.00     76.92
                all      0.32      0.00     57.51      4.96      0.00     37.21
                all      0.21      0.00      2.77     26.26      0.00     70.76
                all      0.22      0.00      3.04     22.65      0.00     74.09
                all      0.13      0.00      1.88      3.35      0.00     94.64
                all      0.07      0.00      0.61      0.18      0.00     99.13
end------
                all      0.03      0.00      0.78      0.00      0.00     99.18
                all      0.14      0.00      1.12      0.00      0.00     98.74
                all      0.17      0.00      0.94      0.00      0.00     98.88
                all      0.15      0.00      0.81      0.00      0.00     99.04
                all      0.14      0.00      0.50      0.00      0.00     99.35
                all      0.20      0.00      0.52      0.00      0.00     99.29
                all      0.16      0.00      0.44      0.00      0.00     99.40
                all      0.16      0.00      0.63      0.00      0.00     99.21
start----
                all      0.08      0.00      0.56      0.01      0.00     99.35
                all     75.57      0.00      1.17      0.00      0.00     23.27
                all     99.20      0.00      0.80      0.00      0.00      0.00
                all     99.21      0.00      0.79      0.00      0.00      0.00
                all     98.61      0.00      0.99      0.00      0.00      0.40
                all     98.07      0.00      0.70      0.00      0.00      1.23
                all     94.48      0.00      0.64      0.00      0.00      4.89
                all     58.81      0.00      0.18      0.00      0.00     41.01
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.42      0.00      0.16      0.00      0.00     99.42
                all      0.20      0.00      2.53      0.00      0.00     97.27
                all      0.17      0.00     63.95      0.02      0.00     35.86
                all      0.33      0.00     35.87     12.81      0.00     50.99
                all      0.20      0.00      2.63     24.23      0.00     72.93
                all      0.20      0.00      2.90     10.93      0.00     85.96
                all      0.09      0.00      0.71      2.09      0.00     97.11
                all      0.03      0.00      0.50      0.54      0.00     98.93
                all      0.04      0.00      0.56      0.17      0.00     99.23
end------
                all      0.04      0.00      0.65      0.00      0.00     99.30
                all      0.13      0.00      0.82      0.00      0.00     99.05
                all      0.16      0.00      0.81      0.08      0.00     98.95
                all      0.16      0.00      0.76      0.00      0.00     99.08
                all      0.18      0.00      0.52      0.00      0.00     99.30
                all      0.14      0.00      0.50      0.00      0.00     99.35
                all      0.15      0.00      0.85      0.00      0.00     99.00
                all      0.18      0.00      0.84      0.00      0.00     98.99
End of data collecting unexpected
