
Linux 5.2.8org200301+ (knl03.kisti.re.kr) 	2020년 05월 29일 	_x86_64_	(272 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.09      0.00      0.33      0.00      0.00     99.58
                all      0.11      0.00      0.36      0.01      0.00     99.51
                all      0.12      0.00      0.38      0.00      0.00     99.51
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.09      0.00      0.33      0.00      0.00     99.57
                all      0.14      0.00      0.42      0.00      0.00     99.44
                all      0.09      0.00      0.33      0.00      0.00     99.58
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.14      0.00      0.40      0.00      0.00     99.46
                all      0.10      0.00      0.33      0.01      0.00     99.55
                all      0.08      0.00      0.34      0.00      0.00     99.57
                all      0.13      0.00      0.39      0.01      0.00     99.47
                all      0.11      0.00      0.35      0.00      0.00     99.55
                all      0.04      0.00      0.41      0.00      0.00     99.55
                all      0.26      0.00     53.46      0.01      0.00     46.27
                all      0.17      0.00     56.58     10.97      0.00     32.27
                all      0.07      0.00      1.53     46.02      0.00     52.39
                all      0.08      0.00      1.45     46.66      0.00     51.82
                all      0.13      0.00      1.55     45.39      0.00     52.93
                all      0.07      0.00      1.46     44.94      0.00     53.53
                all      0.07      0.00      1.46     44.46      0.00     54.01
                all      0.09      0.00      1.53     44.75      0.00     53.64
                all      0.10      0.00      1.49     41.48      0.00     56.93
                all      0.07      0.00      1.45     38.65      0.00     59.83
                all      0.07      0.00      1.43     34.62      0.00     63.87
                all      0.12      0.00      1.41     27.49      0.00     70.98
                all      0.07      0.00      1.26     14.11      0.00     84.56
                all      0.03      0.00      0.38      0.03      0.00     99.56
end------
                all      0.11      0.00      0.68      0.00      0.00     99.20
                all      0.14      0.00      0.81      0.00      0.00     99.04
                all      0.14      0.00      0.82      0.08      0.00     98.96
                all      0.16      0.00      0.86      0.00      0.00     98.98
                all      0.14      0.00      0.87      0.00      0.00     98.99
                all      0.14      0.00      0.81      0.00      0.00     99.05
                all      0.16      0.00      0.81      0.00      0.00     99.04
                all      0.17      0.00      0.72      0.08      0.00     99.03
                all      0.16      0.00      0.48      0.00      0.00     99.36
                all      0.16      0.00      0.48      0.00      0.00     99.35
                all      0.21      0.00      0.57      0.00      0.00     99.22
                all      0.15      0.00      0.42      0.00      0.00     99.42
start----
                all     39.30      0.00      0.69      0.00      0.00     60.01
                all     99.24      0.00      0.76      0.00      0.00      0.00
                all     99.01      0.00      0.99      0.00      0.00      0.00
                all     99.10      0.00      0.88      0.00      0.00      0.03
                all     98.61      0.00      0.75      0.00      0.00      0.64
                all     95.64      0.00      0.68      0.00      0.00      3.68
                all     83.15      0.00      0.29      0.00      0.00     16.56
                all     25.15      0.00      0.10      0.00      0.00     74.75
                all      0.42      0.00      0.14      0.00      0.00     99.44
                all      0.23      0.00      0.24      0.00      0.00     99.53
                all      0.27      0.00     25.46      0.01      0.00     74.27
                all      0.10      0.00     10.81     35.79      0.00     53.30
                all      0.08      0.00      1.54     45.16      0.00     53.22
                all      0.07      0.00      1.50     43.67      0.00     54.76
                all      0.06      0.00      1.48     42.66      0.00     55.80
                all      0.10      0.00      1.51     43.08      0.00     55.31
                all      0.06      0.00      1.44     43.39      0.00     55.11
                all      0.07      0.00      1.58     42.73      0.00     55.61
                all      0.11      0.00      1.57     42.05      0.00     56.26
                all      0.07      0.00      1.46     41.16      0.00     57.32
                all      0.07      0.00      1.48     37.83      0.00     60.63
                all      0.09      0.00      1.49     31.96      0.00     66.46
                all      0.09      0.00      1.40     27.57      0.00     70.95
                all      0.07      0.00      1.02      9.42      0.00     89.48
end------
                all      0.01      0.00      0.42      0.00      0.00     99.57
                all      0.20      0.00      0.87      0.00      0.00     98.92
                all      0.14      0.00      0.81      0.07      0.00     98.97
                all      0.14      0.00      0.81      0.00      0.00     99.04
                all      0.17      0.00      0.88      0.00      0.00     98.95
                all      0.14      0.00      0.81      0.00      0.00     99.04
                all      0.14      0.00      0.80      0.00      0.00     99.05
                all      0.19      0.00      0.84      0.06      0.00     98.92
                all      0.15      0.00      0.49      0.02      0.00     99.34
                all      0.16      0.00      0.44      0.00      0.00     99.41
                all      0.15      0.00      0.44      0.00      0.00     99.41
                all      0.19      0.00      0.51      0.00      0.00     99.30
start----
                all     11.44      0.00      0.70      0.01      0.00     87.85
                all     99.24      0.00      0.76      0.00      0.00      0.00
                all     99.01      0.00      0.99      0.00      0.00      0.00
                all     98.93      0.00      0.98      0.00      0.00      0.09
                all     98.48      0.00      0.72      0.00      0.00      0.81
                all     96.67      0.00      0.71      0.00      0.00      2.62
                all     94.08      0.00      0.49      0.00      0.00      5.43
                all     82.81      0.00      0.18      0.00      0.00     17.01
                all     27.52      0.00      0.11      0.00      0.00     72.37
                all      0.40      0.00      0.11      0.00      0.00     99.49
                all      0.23      0.00      0.28      0.00      0.00     99.49
                all      0.22      0.00     16.78      0.00      0.00     83.00
                all      0.10      0.00     15.17     37.49      0.00     47.23
                all      0.13      0.00      1.68     45.75      0.00     52.45
                all      0.19      0.00      1.68     45.72      0.00     52.41
                all      0.07      0.00      1.46     43.53      0.00     54.94
                all      0.12      0.00      1.52     43.91      0.00     54.45
                all      0.07      0.00      1.47     43.20      0.00     55.26
                all      0.07      0.00      1.51     42.43      0.00     55.99
                all      0.07      0.00      1.51     42.21      0.00     56.21
                all      0.11      0.00      1.51     39.94      0.00     58.44
                all      0.07      0.00      1.50     38.10      0.00     60.34
                all      0.06      0.00      1.45     32.93      0.00     65.56
                all      0.11      0.00      1.46     25.07      0.00     73.36
                all      0.07      0.00      0.88      5.98      0.00     93.08
end------
                all      0.04      0.00      0.49      0.00      0.00     99.46
                all      0.19      0.00      0.87      0.00      0.00     98.94
                all      0.16      0.00      0.81      0.00      0.00     99.03
                all      0.17      0.00      0.81      0.00      0.00     99.01
                all      0.19      0.00      0.86      0.00      0.00     98.96
                all      0.17      0.00      0.83      0.00      0.00     99.00
                all      0.19      0.00      0.80      0.00      0.00     99.01
                all      0.16      0.00      0.81      0.00      0.00     99.02
                all      0.18      0.00      0.52      0.00      0.00     99.30
                all      0.15      0.00      0.43      0.00      0.00     99.41
                all      0.15      0.00      0.43      0.00      0.00     99.42
                all      0.18      0.00      0.49      0.00      0.00     99.32
End of data collecting unexpected
